round_epochs,val_loss,loss,n_batch_size,n_epochs,optimizer,losses,n_neurons,prev_timesteps
106,0.00011776775258067393,2.013422651499329e-05,83,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,12
106,0.000112241450067397,2.7328687441215667e-05,83,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,5,6
10,0.04544865015200588,0.017832396512580364,83,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,43,24
106,0.002013330795383829,7.178297287771511e-05,60,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,1
106,0.003095545259528662,4.1722460312328224e-05,16,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,5,12
10,0.007639039685088707,0.0004924351402744932,38,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,5,3
10,0.055620764616822575,0.0005373468946966702,16,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,62,1
154,0.0032792759525465515,8.495466234651536e-05,16,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,33,3
154,7.217537922518906e-05,2.1675220163861122e-05,83,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,43,3
10,0.10165854832483989,0.02036699864452086,16,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,14,6
154,0.006005573753504768,4.925737430973699e-05,16,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,81,3
202,0.02402098902296971,0.004144550485153458,38,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,71,12
10,0.057929871023672516,0.013068368949485711,60,10,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,24,24
106,0.005657795284864975,7.36878314387975e-05,16,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,24,3
106,0.00033548368112269554,7.410618681165879e-05,38,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,71,24
154,0.001446986588098062,4.1175588227585034e-05,38,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,90,6
106,0.006457656973394892,0.005005117169589796,60,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,62,12
154,0.005209970470733283,0.0035372189368473275,83,154,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,62,12
106,0.0008943303831352108,8.709991220643864e-05,83,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,81,6
202,0.00966417415502893,0.005072424045612718,83,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,33,24
10,0.059570328633195724,0.0006156636992039516,16,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,90,3
202,0.03769812311365697,0.00431427906017662,16,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,1
106,0.00717352688284059,0.004694950461169289,60,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,14,6
154,0.002977320116468397,4.8035065448802516e-05,16,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,81,12
106,0.0035907494659788227,6.208187962780872e-05,38,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,6
154,0.0038384093170042975,0.003985483558125354,105,154,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,24
106,0.04040206489555807,0.003963216555942719,16,106,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,71,12
202,0.0004901664905789879,5.07846426160156e-05,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,14,24
202,0.01631648312316528,0.005935655825444834,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,81,6
58,0.04283795869958589,0.006848117515137512,16,58,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,81,12
154,0.0001227585264941653,3.8950360266454206e-05,60,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,52,3
10,0.048839512085713986,0.021467605550999098,83,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,6
202,0.00038952562641426935,4.9010459631970464e-05,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,52,24
106,0.00034016705526488956,6.852651322788725e-05,38,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,71,6
202,0.00997979246633952,0.004572469294487549,60,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,14,6
10,0.05188688263311257,0.0005120322434559487,16,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,90,1
106,0.00038544824335598775,8.402349463842931e-05,38,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,24,1
58,0.004117396094210817,0.005334116437854854,105,58,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,52,12
106,0.004296592250670034,0.004212697383340028,105,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,33,3
202,0.02421148963909032,0.005154743017437562,83,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,5,12
202,0.001255852546266258,3.814369854343267e-05,60,202,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,81,1
106,0.004446680269462293,0.004154603158089351,105,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,52,1
106,7.752850467052486e-05,5.1771976474959196e-05,60,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,12
154,0.0012046033439319576,4.071625788237588e-05,38,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,5,1
58,0.0026846613375046285,7.617148241843484e-05,38,58,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,24,24
10,0.0332524824582296,0.017480357248229782,105,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,43,24
58,0.00033693827298851743,0.0001262733422919472,38,58,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,52,6
106,0.03899598146522057,0.005346801460707104,83,106,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,5,3
202,0.003471516827177783,0.0025218630857272288,105,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,81,3
10,0.004384233640347134,0.0001027819606782392,60,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,5,24
10,0.06177642595447661,0.023666167639611886,60,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,24,1
10,0.0857713738802145,0.0171634010079562,60,10,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,90,24
202,7.311354923671708e-05,1.5090284574997139e-05,83,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,43,6
106,0.0005722057537399105,5.569571250543622e-05,105,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,5,12
10,0.015037309950550568,0.0015254520813677856,60,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,71,1
10,0.0008149002290503631,0.0003062411041181013,83,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,14,1
106,0.001492711757002126,6.62252628147192e-05,60,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,52,1
202,0.003931822294581175,0.0027478223116226114,105,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,43,1
202,0.018643169579267625,0.0037634487925759606,38,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,24,12
58,0.02280908790329273,0.0076732586952809705,60,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,62,12
10,0.062252103457600884,0.019899883992961546,105,10,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,81,12
10,0.0769736596023172,0.015563579168998405,83,10,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,24,6
202,0.003540295486439967,0.0030107238885833756,105,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,1
106,0.014256598057829336,0.006729657076857651,83,106,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,71,12
106,0.0052052128678119385,0.004085044815592641,83,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,6
154,0.011338021684481146,0.004853745381021469,38,154,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,1
58,0.010984016928734857,0.00011751298899428243,16,58,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,52,12
202,0.0029140929010238086,4.878352212603741e-05,16,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,3
202,0.0005153136902150325,3.592273892075538e-05,60,202,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,52,1
10,0.04414908312739297,0.0011554016869426524,16,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,33,3
106,0.0003718929337299967,5.764907568383152e-05,60,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,5,6
106,0.016722138177290475,0.005829488679760515,60,106,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,52,24
202,0.039536078017922936,0.0030056011269927892,16,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,24,24
154,0.011948175209701001,0.005982535545058782,105,154,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,33,3
106,9.339074179771285e-05,4.215552000297228e-05,60,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,90,1
154,3.8727404653228924e-05,2.226795399133239e-05,105,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,33,24
154,0.0008571494543717778,5.963630183361668e-05,83,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,43,3
202,0.021646129213963406,0.004428096906295567,38,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,43,24
202,0.017521856175165267,0.00623317990866436,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,90,12
58,0.014492903530411383,0.00017011996557895822,16,58,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,62,12
58,0.011776977868577952,0.006035543025624828,38,58,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,52,3
202,0.010605566705419378,0.0050158833530356715,38,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,6
202,0.007594604528951851,0.0042973064678072815,38,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,33,1
10,0.0004850647908082205,0.0001748602744343252,105,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,24
10,0.054329500165593646,0.0005535308288206398,16,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,62,6
202,0.014374868431072782,0.005641321296491677,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,52,3
202,0.0026555303520369045,3.498597941638791e-05,16,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,43,12
58,0.016238580581645606,0.008274374748399803,105,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,14,1
154,0.00011450330443894413,1.4936629210856865e-05,105,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,6
10,0.0280328432265995,0.01590386021747605,105,10,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,24,1
154,0.03462991377909749,0.004455022429348997,16,154,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,5,6
154,0.0008270454319380167,5.5044184643151704e-05,83,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,12
202,0.036701899066988584,0.0029157210617698293,16,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,24,12
202,0.006979666361394554,0.004614060707496155,38,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,24
58,0.01658559957424,0.0073214016338065116,60,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,43,12
202,6.613128295178817e-05,3.651650330221645e-05,38,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,5,24
58,0.026082121894374873,0.006402349095110322,38,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,62,1
202,5.852368930731827e-05,2.0866180594351613e-05,83,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,52,12
58,0.017620954329583417,0.008689748009544581,83,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,62,12
202,0.006183872139860296,0.00329541706762706,60,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,14,24
106,0.011053646732099702,9.463435301047998e-05,16,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,12
58,0.0003352632509564537,0.00012811466230745847,38,58,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,5,1
202,0.0007890938432365942,5.734945368359518e-05,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,6
154,0.00025227601652698763,5.891905080425381e-05,38,154,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,24,24
202,0.017788141707667755,0.00376342456344324,38,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,43,6
154,0.0008801667628800181,5.9708463225501365e-05,83,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,24
10,0.03924146957080034,0.012071170786241791,105,10,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,5,24
106,0.0027360615680890534,5.846157864299262e-05,38,106,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,24
10,0.00046744999132789167,0.00020481860301840328,83,10,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,14,3
106,0.0077534873802068026,0.005065659539254868,60,106,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,90,6
10,0.0180457806346955,0.00034088815057364813,38,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,14,3
202,0.0077266235486346865,0.0046446409006942425,38,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,62,6
58,0.01916248722893122,0.009688526158001186,105,58,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,90,6
58,0.0007222215105627117,0.0001342649595651663,83,58,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,62,12
154,0.0009959367853836915,7.123166574021415e-05,105,154,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,71,12
202,0.036549459630721946,0.004203396692617248,16,202,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,62,24
58,0.0017916027343717015,0.00010784309178147876,83,58,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,24,24
202,6.061211741834897e-05,3.104643303871344e-05,60,202,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,43,6
10,0.011481804783274503,0.0002987048392590795,60,10,<class 'keras.optimizers.RMSprop'>,<function mean_squared_error at 0x0000019886DA28C8>,14,3
106,0.00026003879798328685,5.960601816431525e-05,105,106,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0x0000019886DA28C8>,14,12
58,0.006514141218213179,0.005506982642336628,60,58,<class 'keras.optimizers.Adam'>,<function mean_absolute_error at 0x0000019886DA2840>,81,12
202,0.015859433653962474,0.005160336047111652,105,202,<class 'keras.optimizers.RMSprop'>,<function mean_absolute_error at 0x0000019886DA2840>,5,24
