,device,gpsLat,gpsLon,rx_time,seqNumber,spfact,IPT
59937,3432333864377C18,,,2019-01-14 21:58:11.377,,7.0,27.0
59938,3432333864377C18,,,2019-01-14 21:58:51.123,,7.0,39.0
59939,3432333864377C18,,,2019-01-14 21:59:18.709,,7.0,27.0
59940,3432333864377C18,,,2019-01-14 21:59:57.461,,7.0,38.0
59941,3432333864377C18,,,2019-01-14 22:00:24.099,,7.0,26.0
59942,3432333864377C18,,,2019-01-14 22:01:03.218,,7.0,39.0
59943,3432333864377C18,,,2019-01-14 22:01:31.448,,7.0,28.0
59944,3432333864377C18,,,2019-01-14 22:02:10.555,,7.0,39.0
59945,3432333864377C18,,,2019-01-14 22:02:37.790,,7.0,27.0
59947,3432333864377C18,,,2019-01-14 22:03:47.229,,7.0,31.0
59948,3432333864377C18,,,2019-01-14 22:03:53.169,,7.0,5.0
59949,3432333864377C18,,,2019-01-14 22:04:26.635,,7.0,33.0
59950,3432333864377C18,,,2019-01-14 22:04:35.978,,7.0,9.0
59958,3432333864377C18,,,2019-01-14 22:08:55.873,,7.0,39.0
59959,3432333864377C18,,,2019-01-14 22:09:23.085,,7.0,27.0
59960,3432333864377C18,,,2019-01-14 22:10:02.593,,7.0,39.0
59961,3432333864377C18,,,2019-01-14 22:10:29.803,,7.0,27.0
59963,3432333864377C18,,,2019-01-14 22:12:14.881,,7.0,39.0
59964,3432333864377C18,,,2019-01-14 22:12:42.499,,7.0,27.0
59965,3432333864377C18,,,2019-01-14 22:13:20.590,,7.0,38.0
59966,3432333864377C18,,,2019-01-14 22:13:48.804,,7.0,28.0
59967,3432333864377C18,,,2019-01-14 22:14:04.317,,7.0,15.0
59971,3432333864377C18,,,2019-01-14 22:16:18.420,,7.0,38.0
59972,3432333864377C18,,,2019-01-14 22:16:42.211,,7.0,23.0
59977,3432333864377C18,,,2019-01-14 22:19:29.483,,7.0,38.0
59978,3432333864377C18,,,2019-01-14 22:19:56.034,,7.0,26.0
59979,3432333864377C18,,,2019-01-14 22:20:35.198,,7.0,39.0
59980,3432333864377C18,,,2019-01-14 22:21:02.360,,7.0,27.0
59981,3432333864377C18,,,2019-01-14 22:21:28.138,,7.0,25.0
59985,3432333864377C18,,,2019-01-14 22:24:16.338,,7.0,66.0
59986,3432333864377C18,,,2019-01-14 22:24:44.728,,7.0,28.0
59987,3432333864377C18,,,2019-01-14 22:25:23.695,,7.0,38.0
59988,3432333864377C18,,,2019-01-14 22:25:51.488,,7.0,27.0
59989,3432333864377C18,,,2019-01-14 22:26:29.050,,7.0,37.0
59990,3432333864377C18,,,2019-01-14 22:26:57.843,,7.0,28.0
59991,3432333864377C18,,,2019-01-14 22:27:36.419,,7.0,38.0
59992,3432333864377C18,,,2019-01-14 22:28:03.205,,7.0,26.0
59994,3432333864377C18,,,2019-01-14 22:29:48.107,,7.0,65.0
59995,3432333864377C18,,,2019-01-14 22:30:16.890,,7.0,28.0
59996,3432333864377C18,,,2019-01-14 22:30:55.453,,7.0,38.0
59997,3432333864377C18,,,2019-01-14 22:31:22.239,,7.0,26.0
59998,3432333864377C18,,,2019-01-14 22:32:01.836,,7.0,39.0
59999,3432333864377C18,,,2019-01-14 22:32:29.612,,7.0,27.0
60000,3432333864377C18,,,2019-01-14 22:33:07.206,,7.0,37.0
60001,3432333864377C18,,,2019-01-14 22:33:35.581,,7.0,28.0
60002,3432333864377C18,,,2019-01-14 22:34:14.567,,7.0,38.0
60003,3432333864377C18,,,2019-01-14 22:34:41.348,,7.0,26.0
60004,3432333864377C18,,,2019-01-14 22:35:20.954,,7.0,39.0
60005,3432333864377C18,,,2019-01-14 22:35:48.336,,7.0,27.0
60006,3432333864377C18,,,2019-01-14 22:36:26.333,,7.0,37.0
60007,3432333864377C18,,,2019-01-14 22:36:54.109,,7.0,27.0
60009,3432333864377C18,,,2019-01-14 22:38:39.084,,7.0,65.0
60010,3432333864377C18,,,2019-01-14 22:39:07.462,,7.0,28.0
60012,3432333864377C18,,,2019-01-14 22:40:52.864,,7.0,66.0
60013,3432333864377C18,,,2019-01-14 22:41:20.258,,7.0,27.0
60014,3432333864377C18,,,2019-01-14 22:41:58.254,,7.0,37.0
60015,3432333864377C18,,,2019-01-14 22:42:26.627,,7.0,28.0
60017,3432333864377C18,,,2019-01-14 22:44:11.986,,7.0,66.0
60018,3432333864377C18,,,2019-01-14 22:44:39.760,,7.0,27.0
60019,3432333864377C18,,,2019-01-14 22:45:17.358,,7.0,37.0
60020,3432333864377C18,,,2019-01-14 22:45:45.166,,7.0,27.0
60021,3432333864377C18,,,2019-01-14 22:46:24.720,,7.0,39.0
60022,3432333864377C18,,,2019-01-14 22:46:52.528,,7.0,27.0
60023,3432333864377C18,,,2019-01-14 22:47:30.100,,7.0,37.0
60024,3432333864377C18,,,2019-01-14 22:47:58.523,,7.0,28.0
60025,3432333864377C18,,,2019-01-14 22:48:37.483,,7.0,38.0
60026,3432333864377C18,,,2019-01-14 22:49:04.285,,7.0,26.0
60027,3432333864377C18,,,2019-01-14 22:49:43.819,,7.0,39.0
60028,3432333864377C18,,,2019-01-14 22:50:10.627,,7.0,26.0
60029,3432333864377C18,,,2019-01-14 22:50:20.138,,7.0,9.0
60030,3432333864377C18,,,2019-01-14 22:50:50.421,,7.0,30.0
60031,3432333864377C18,,,2019-01-14 22:51:00.154,,7.0,9.0
60034,3432333864377C18,,,2019-01-14 22:53:17.038,,7.0,65.0
60035,3432333864377C18,,,2019-01-14 22:53:44.275,,7.0,27.0
60036,3432333864377C18,,,2019-01-14 22:54:24.000,,7.0,39.0
60037,3432333864377C18,,,2019-01-14 22:54:51.637,,7.0,27.0
60038,3432333864377C18,,,2019-01-14 22:55:30.738,,7.0,39.0
60039,3432333864377C18,,,2019-01-14 22:55:57.967,,7.0,27.0
60040,3432333864377C18,,,2019-01-14 22:56:16.585,,7.0,18.0
60053,3432333864377C18,,,2019-01-14 23:04:19.241,,7.0,63.0
60054,3432333864377C18,,,2019-01-14 23:04:43.142,,7.0,23.0
60067,3432333864377C18,,,2019-01-14 23:13:17.871,,7.0,39.0
60068,3432333864377C18,,,2019-01-14 23:13:41.995,,7.0,24.0
60070,3432333864377C18,,,2019-01-14 23:15:34.426,,7.0,47.0
60071,3432333864377C18,,,2019-01-14 23:15:54.818,,7.0,20.0
60072,3432333864377C18,,,2019-01-14 23:16:40.823,,7.0,46.0
60073,3432333864377C18,,,2019-01-14 23:17:00.223,,7.0,19.0
60075,3432333864377C18,,,2019-01-14 23:18:53.011,,7.0,45.0
60076,3432333864377C18,,,2019-01-14 23:19:13.999,,7.0,20.0
60077,3432333864377C18,,,2019-01-14 23:19:59.386,,7.0,45.0
60078,3432333864377C18,,,2019-01-14 23:20:19.372,,7.0,19.0
60079,3432333864377C18,,,2019-01-14 23:21:06.799,,7.0,47.0
60080,3432333864377C18,,,2019-01-14 23:21:26.753,,7.0,19.0
60083,3432333864377C18,,,2019-01-14 23:24:25.969,,7.0,46.0
60084,3432333864377C18,,,2019-01-14 23:24:45.928,,7.0,19.0
60085,3432333864377C18,,,2019-01-14 23:25:31.959,,7.0,46.0
60086,3432333864377C18,,,2019-01-14 23:25:51.323,,7.0,19.0
60088,3432333864377C18,,,2019-01-14 23:28:50.445,,7.0,46.0
60089,3432333864377C18,,,2019-01-14 23:29:10.434,,7.0,19.0
60090,3432333864377C18,,,2019-01-14 23:29:50.887,,7.0,40.0
60091,3432333864377C18,,,2019-01-14 23:30:07.285,,7.0,16.0
60092,3432333864377C18,,,2019-01-14 23:30:33.500,,7.0,26.0
60115,3432333864377C18,,,2019-01-14 23:47:33.624,,7.0,38.0
60116,3432333864377C18,,,2019-01-14 23:47:59.377,,7.0,25.0
60118,3432333864377C18,,,2019-01-14 23:49:09.899,,7.0,39.0
60119,3432333864377C18,,,2019-01-14 23:49:36.472,,7.0,26.0
60120,3432333864377C18,,,2019-01-14 23:50:15.252,,7.0,38.0
60121,3432333864377C18,,,2019-01-14 23:50:36.325,,7.0,21.0
60138,3432333864377C18,,,2019-01-15 00:01:48.984,,7.0,38.0
60139,3432333864377C18,,,2019-01-15 00:02:16.850,,7.0,27.0
60140,3432333864377C18,,,2019-01-15 00:02:45.050,,7.0,28.0
60151,3432333864377C18,,,2019-01-15 00:09:15.506,,7.0,38.0
60152,3432333864377C18,,,2019-01-15 00:09:42.104,,7.0,26.0
60153,3432333864377C18,,,2019-01-15 00:10:21.318,,7.0,39.0
60154,3432333864377C18,,,2019-01-15 00:10:39.199,,7.0,17.0
60155,3432333864377C18,,,2019-01-15 00:11:19.684,,7.0,40.0
60156,3432333864377C18,,,2019-01-15 00:11:43.513,,7.0,23.0
60158,3432333864377C18,,,2019-01-15 00:13:36.621,,7.0,47.0
60159,3432333864377C18,,,2019-01-15 00:13:55.316,,7.0,18.0
60161,3432333864377C18,,,2019-01-15 00:16:08.072,,7.0,65.0
60162,3432333864377C18,,,2019-01-15 00:16:28.859,,7.0,20.0
60195,3432333864377C18,,,2019-01-15 00:38:45.423,,7.0,39.0
60196,3432333864377C18,,,2019-01-15 00:39:11.631,,7.0,26.0
60197,3432333864377C18,,,2019-01-15 00:39:51.778,,7.0,40.0
60198,3432333864377C18,,,2019-01-15 00:40:12.881,,7.0,21.0
60199,3432333864377C18,,,2019-01-15 00:41:22.983,,7.0,70.0
60200,3432333864377C18,,,2019-01-15 00:41:50.171,,7.0,27.0
60202,3432333864377C18,,,2019-01-15 00:43:35.166,,7.0,65.0
60203,3432333864377C18,,,2019-01-15 00:44:03.964,,7.0,28.0
60204,3432333864377C18,,,2019-01-15 00:44:42.555,,7.0,38.0
60205,3432333864377C18,,,2019-01-15 00:45:09.947,,7.0,27.0
60207,3432333864377C18,,,2019-01-15 00:46:54.345,,7.0,65.0
60208,3432333864377C18,,,2019-01-15 00:47:22.148,,7.0,27.0
60210,3432333864377C18,,,2019-01-15 00:49:07.149,,7.0,65.0
60211,3432333864377C18,,,2019-01-15 00:49:35.958,,7.0,28.0
60216,3432333864377C18,,,2019-01-15 00:54:39.767,,7.0,66.0
60217,3432333864377C18,,,2019-01-15 00:55:07.533,,7.0,27.0
60218,3432333864377C18,,,2019-01-15 00:55:46.524,,7.0,38.0
60219,3432333864377C18,,,2019-01-15 00:56:13.293,,7.0,26.0
60221,3432333864377C18,,,2019-01-15 00:57:58.287,,7.0,65.0
60222,3432333864377C18,,,2019-01-15 00:58:26.063,,7.0,27.0
60225,3432333864377C18,,,2019-01-15 01:01:17.393,,7.0,66.0
60226,3432333864377C18,,,2019-01-15 01:01:45.744,,7.0,28.0
60228,3432333864377C18,,,2019-01-15 01:03:29.851,,7.0,65.0
60229,3432333864377C18,,,2019-01-15 01:03:30.396,,7.0,0.0
60230,3432333864377C18,,,2019-01-15 01:04:08.301,,7.0,37.0
60231,3432333864377C18,,,2019-01-15 01:04:27.512,,7.0,19.0
60241,3432333864377C18,,,2019-01-15 01:11:27.149,,7.0,39.0
60242,3432333864377C18,,,2019-01-15 01:11:51.028,,7.0,23.0
60243,3432333864377C18,,,2019-01-15 01:12:30.132,,7.0,39.0
60244,3432333864377C18,,,2019-01-15 01:12:54.974,,7.0,24.0
60245,3432333864377C18,,,2019-01-15 01:13:41.243,,7.0,46.0
60246,3432333864377C18,,,2019-01-15 01:14:00.952,,7.0,19.0
60248,3432333864377C18,,,2019-01-15 01:15:54.054,,7.0,67.0
60249,3432333864377C18,,,2019-01-15 01:16:13.765,,7.0,19.0
60250,3432333864377C18,,,2019-01-15 01:17:00.865,,7.0,47.0
60251,3432333864377C18,,,2019-01-15 01:17:19.545,,7.0,18.0
60252,3432333864377C18,,,2019-01-15 01:17:59.998,,7.0,40.0
60253,3432333864377C18,,,2019-01-15 01:18:10.772,,7.0,10.0
60266,3432333864377C18,,,2019-01-15 01:26:13.791,,7.0,39.0
60267,3432333864377C18,,,2019-01-15 01:26:40.027,,7.0,26.0
60270,3432333864377C18,,,2019-01-15 01:29:32.976,,7.0,66.0
60271,3432333864377C18,,,2019-01-15 01:29:47.801,,7.0,14.0
60289,3432333864377C18,,,2019-01-15 01:40:59.272,,7.0,38.0
60290,3432333864377C18,,,2019-01-15 01:41:26.873,,7.0,27.0
60291,3432333864377C18,,,2019-01-15 01:42:05.016,,7.0,38.0
60292,3432333864377C18,,,2019-01-15 01:42:32.206,,7.0,27.0
60293,3432333864377C18,,,2019-01-15 01:43:11.930,,7.0,39.0
60294,3432333864377C18,,,2019-01-15 01:43:39.519,,7.0,27.0
60295,3432333864377C18,,,2019-01-15 01:44:18.245,,7.0,38.0
60296,3432333864377C18,,,2019-01-15 01:44:45.430,,7.0,27.0
60297,3432333864377C18,,,2019-01-15 01:45:24.563,,7.0,39.0
60298,3432333864377C18,,,2019-01-15 01:45:51.160,,7.0,26.0
60299,3432333864377C18,,,2019-01-15 01:46:30.294,,7.0,39.0
60300,3432333864377C18,,,2019-01-15 01:46:57.458,,7.0,27.0
60301,3432333864377C18,,,2019-01-15 01:47:36.589,,7.0,39.0
60302,3432333864377C18,,,2019-01-15 01:47:42.170,,7.0,5.0
60303,3432333864377C18,,,2019-01-15 01:48:16.031,,7.0,33.0
60304,3432333864377C18,,,2019-01-15 01:48:45.431,,7.0,29.0
60310,3432333864377C18,,,2019-01-15 01:52:34.956,,7.0,39.0
60311,3432333864377C18,,,2019-01-15 01:52:58.404,,7.0,23.0
60313,3432333864377C18,,,2019-01-15 01:54:44.121,,7.0,58.0
60314,3432333864377C18,,,2019-01-15 01:55:05.511,,7.0,21.0
60318,3432333864377C18,,,2019-01-15 01:57:51.491,,7.0,39.0
60319,3432333864377C18,,,2019-01-15 01:58:18.296,,7.0,26.0
60320,3432333864377C18,,,2019-01-15 01:58:57.809,,7.0,39.0
60321,3432333864377C18,,,2019-01-15 01:59:24.035,,7.0,26.0
60322,3432333864377C18,,,2019-01-15 01:59:50.698,,7.0,26.0
60323,3432333864377C18,,,2019-01-15 02:00:29.143,,7.0,38.0
60324,3432333864377C18,,,2019-01-15 02:00:53.557,,7.0,24.0
60325,3432333864377C18,,,2019-01-15 02:01:40.610,,7.0,47.0
60326,3432333864377C18,,,2019-01-15 02:01:59.900,,7.0,19.0
60327,3432333864377C18,,,2019-01-15 02:02:46.904,,7.0,47.0
60328,3432333864377C18,,,2019-01-15 02:03:06.259,,7.0,19.0
60329,3432333864377C18,,,2019-01-15 02:03:31.756,,7.0,25.0
60332,3432333864377C18,,,2019-01-15 02:06:33.841,,7.0,50.0
60333,3432333864377C18,,,2019-01-15 02:06:50.701,,7.0,16.0
60334,3432333864377C18,,,2019-01-15 02:07:29.102,,7.0,38.0
60335,3432333864377C18,,,2019-01-15 02:07:44.339,,7.0,15.0
60337,3432333864377C18,,,2019-01-15 02:08:54.125,,7.0,38.0
60338,3432333864377C18,,,2019-01-15 02:09:19.823,,7.0,25.0
60345,3432333864377C18,,,2019-01-15 02:14:10.338,,7.0,37.0
60346,3432333864377C18,,,2019-01-15 02:14:35.049,,7.0,24.0
60367,3432333864377C18,,,2019-01-15 02:27:56.713,,7.0,39.0
60368,3432333864377C18,,,2019-01-15 02:28:24.075,,7.0,27.0
60369,3432333864377C18,,,2019-01-15 02:29:02.026,,7.0,37.0
60370,3432333864377C18,,,2019-01-15 02:29:30.388,,7.0,28.0
60371,3432333864377C18,,,2019-01-15 02:30:08.938,,7.0,38.0
60372,3432333864377C18,,,2019-01-15 02:30:36.106,,7.0,27.0
60373,3432333864377C18,,,2019-01-15 02:31:15.662,,7.0,39.0
60374,3432333864377C18,,,2019-01-15 02:31:43.032,,7.0,27.0
60375,3432333864377C18,,,2019-01-15 02:32:21.974,,7.0,38.0
60376,3432333864377C18,,,2019-01-15 02:32:49.743,,7.0,27.0
60377,3432333864377C18,,,2019-01-15 02:33:27.293,,7.0,37.0
60378,3432333864377C18,,,2019-01-15 02:33:55.651,,7.0,28.0
60379,3432333864377C18,,,2019-01-15 02:34:33.560,,7.0,37.0
60380,3432333864377C18,,,2019-01-15 02:35:01.525,,7.0,27.0
60894,3432333864377C18,51.19876480102539,4.410309791564941,2019-01-15 07:56:57.724,86909.0,10.0,39.0
60895,3432333864377C18,51.1986083984375,4.410863876342773,2019-01-15 07:57:25.467,86910.0,10.0,27.0
60896,3432333864377C18,51.197933197021484,4.409302234649658,2019-01-15 07:58:03.087,86911.0,10.0,37.0
60897,3432333864377C18,51.19711685180664,4.406338214874268,2019-01-15 07:58:31.833,86912.0,10.0,28.0
60898,3432333864377C18,51.19612503051758,4.404867649078369,2019-01-15 07:59:10.447,86913.0,10.0,38.0
60899,3432333864377C18,51.19464874267578,4.4026594161987305,2019-01-15 07:59:37.165,86914.0,9.0,26.0
60900,3432333864377C18,51.194644927978516,4.402652263641357,2019-01-15 08:00:15.767,86915.0,7.0,38.0
60901,3432333864377C18,51.19483184814453,4.400854110717773,2019-01-15 08:00:28.998,86916.0,7.0,13.0
61130,3432333864377C18,51.2364387512207,4.46976900100708,2019-01-15 10:22:29.774,87187.0,10.0,39.0
61131,3432333864377C18,51.2364387512207,4.469764232635498,2019-01-15 10:22:56.514,87188.0,9.0,26.0
61132,3432333864377C18,51.23643493652344,4.469758033752441,2019-01-15 10:23:35.375,87189.0,9.0,38.0
61133,3432333864377C18,51.23643493652344,4.469759941101074,2019-01-15 10:23:57.387,87190.0,10.0,22.0
61135,3432333864377C18,51.23643493652344,4.469757080078125,2019-01-15 10:25:07.482,87192.0,9.0,39.0
61136,3432333864377C18,51.23643493652344,4.469753265380859,2019-01-15 10:25:34.694,87193.0,9.0,27.0
61137,3432333864377C18,51.23643493652344,4.469754219055176,2019-01-15 10:26:03.557,87194.0,9.0,28.0
61178,3432333864377C18,51.2364616394043,4.469790458679199,2019-01-15 10:47:47.741,87235.0,10.0,38.0
61179,3432333864377C18,51.2364616394043,4.469786643981934,2019-01-15 10:48:15.114,87236.0,10.0,27.0
61180,3432333864377C18,51.23646545410156,4.469782829284668,2019-01-15 10:48:53.034,87237.0,10.0,37.0
61181,3432333864377C18,51.23646545410156,4.469781398773193,2019-01-15 10:49:21.809,87238.0,10.0,28.0
61182,3432333864377C18,51.23646545410156,4.469781875610352,2019-01-15 10:49:59.661,87239.0,9.0,37.0
61183,3432333864377C18,51.2364616394043,4.469778537750244,2019-01-15 10:50:27.432,87240.0,9.0,27.0
61184,3432333864377C18,51.2364616394043,4.469779014587402,2019-01-15 10:50:49.616,87241.0,9.0,22.0
61202,3432333864377C18,51.236446380615234,4.469791412353516,2019-01-15 11:00:26.075,87260.0,9.0,38.0
61203,3432333864377C18,51.236446380615234,4.469790458679199,2019-01-15 11:00:50.778,87261.0,9.0,24.0
61221,3432333864377C18,51.23644256591797,4.469788551330566,2019-01-15 11:10:58.922,87280.0,10.0,38.0
61222,3432333864377C18,51.23644256591797,4.469785213470459,2019-01-15 11:11:26.066,87281.0,9.0,27.0
61236,3432333864377C18,51.2364387512207,4.469752788543701,2019-01-15 11:24:34.807,87297.0,9.0,39.0
61237,3432333864377C18,51.2364387512207,4.469761371612549,2019-01-15 11:24:36.001,87298.0,8.0,1.0
61238,3432333864377C18,51.2364387512207,4.46976900100708,2019-01-15 11:25:05.520,87299.0,8.0,29.0
61264,3432333864377C18,51.23643112182617,4.4697723388671875,2019-01-15 11:38:55.614,87325.0,10.0,38.0
61265,3432333864377C18,51.23643112182617,4.469767093658447,2019-01-15 11:39:22.217,87326.0,10.0,26.0
61266,3432333864377C18,51.23643112182617,4.469754695892334,2019-01-15 11:40:01.944,87327.0,10.0,39.0
61267,3432333864377C18,51.23643493652344,4.469752788543701,2019-01-15 11:40:29.545,87328.0,10.0,27.0
61268,3432333864377C18,51.23643493652344,4.469751834869385,2019-01-15 11:41:08.253,87329.0,10.0,38.0
61269,3432333864377C18,51.2364387512207,4.469752311706543,2019-01-15 11:41:35.858,87330.0,10.0,27.0
61270,3432333864377C18,51.23643493652344,4.4697465896606445,2019-01-15 11:42:14.578,87331.0,10.0,38.0
61271,3432333864377C18,51.2364387512207,4.469743251800537,2019-01-15 11:42:41.502,87332.0,9.0,26.0
61272,3432333864377C18,51.2364387512207,4.469743251800537,2019-01-15 11:43:20.629,87333.0,9.0,39.0
61273,3432333864377C18,51.23644256591797,4.469744682312012,2019-01-15 11:43:32.098,87334.0,10.0,11.0
61275,3432333864377C18,51.23644256591797,4.4697489738464355,2019-01-15 11:44:43.553,87336.0,10.0,38.0
61276,3432333864377C18,51.23644256591797,4.469754219055176,2019-01-15 11:45:10.917,87337.0,10.0,27.0
61277,3432333864377C18,51.23644256591797,4.469752311706543,2019-01-15 11:45:49.873,87338.0,10.0,38.0
61278,3432333864377C18,51.23644256591797,4.469752788543701,2019-01-15 11:46:17.257,87339.0,10.0,27.0
61279,3432333864377C18,51.2364387512207,4.469760417938232,2019-01-15 11:46:55.820,87340.0,10.0,38.0
61280,3432333864377C18,51.23644256591797,4.469761371612549,2019-01-15 11:47:23.318,87341.0,9.0,27.0
61281,3432333864377C18,51.23643493652344,4.469758033752441,2019-01-15 11:48:01.863,87342.0,9.0,38.0
61282,3432333864377C18,51.23643493652344,4.4697585105896,2019-01-15 11:48:17.311,87343.0,9.0,15.0
61289,3432333864377C18,51.2364387512207,4.469773769378662,2019-01-15 11:52:37.820,87351.0,10.0,39.0
61290,3432333864377C18,51.23643493652344,4.46976375579834,2019-01-15 11:53:05.422,87352.0,10.0,27.0
61291,3432333864377C18,51.23643112182617,4.469758987426758,2019-01-15 11:53:44.124,87353.0,10.0,38.0
61292,3432333864377C18,51.23642349243164,4.4697675704956055,2019-01-15 11:54:11.739,87354.0,10.0,27.0
61293,3432333864377C18,51.23641586303711,4.469766139984131,2019-01-15 11:54:50.449,87355.0,10.0,38.0
61294,3432333864377C18,51.23641586303711,4.46976375579834,2019-01-15 11:55:17.068,87356.0,10.0,26.0
61295,3432333864377C18,51.236419677734375,4.469759464263916,2019-01-15 11:55:56.192,87357.0,10.0,39.0
61296,3432333864377C18,51.23641586303711,4.4697489738464355,2019-01-15 11:56:24.014,87358.0,10.0,27.0
61297,3432333864377C18,51.236419677734375,4.469751358032227,2019-01-15 11:57:03.134,87359.0,10.0,39.0
61298,3432333864377C18,51.23641586303711,4.469759941101074,2019-01-15 11:57:30.358,87360.0,10.0,27.0
61299,3432333864377C18,51.236419677734375,4.469760894775391,2019-01-15 11:58:09.884,87361.0,10.0,39.0
61300,3432333864377C18,51.236419677734375,4.469759464263916,2019-01-15 11:58:36.079,87362.0,9.0,26.0
61301,3432333864377C18,51.236419677734375,4.46976375579834,2019-01-15 11:59:15.560,87363.0,9.0,39.0
61302,3432333864377C18,51.23642349243164,4.469775199890137,2019-01-15 11:59:21.813,87364.0,10.0,6.0
61304,3432333864377C18,51.23643112182617,4.4697747230529785,2019-01-15 12:00:31.284,87366.0,10.0,35.0
61305,3432333864377C18,51.23643493652344,4.469769477844238,2019-01-15 12:01:01.032,87367.0,10.0,29.0
61306,3432333864377C18,51.23643493652344,4.4697651863098145,2019-01-15 12:01:38.632,87368.0,10.0,37.0
61307,3432333864377C18,51.236427307128906,4.469747066497803,2019-01-15 12:02:07.968,87369.0,10.0,29.0
61308,3432333864377C18,51.236419677734375,4.469744682312012,2019-01-15 12:02:44.972,87370.0,10.0,37.0
61309,3432333864377C18,51.236419677734375,4.469743251800537,2019-01-15 12:03:14.713,87371.0,10.0,29.0
61317,3432333864377C18,51.236419677734375,4.469717025756836,2019-01-15 12:10:16.055,87380.0,9.0,57.0
61318,3432333864377C18,51.236419677734375,4.469722270965576,2019-01-15 12:10:24.902,87381.0,9.0,8.0
61319,3432333864377C18,51.23641586303711,4.469729423522949,2019-01-15 12:10:55.469,87382.0,9.0,30.0
61320,3432333864377C18,51.236412048339844,4.469730377197266,2019-01-15 12:11:04.969,87383.0,9.0,9.0
61321,3432333864377C18,51.236412048339844,4.469728469848633,2019-01-15 12:11:34.557,87384.0,9.0,29.0
61322,3432333864377C18,51.23640441894531,4.469724178314209,2019-01-15 12:12:00.680,87385.0,9.0,26.0
61335,3432333864377C18,51.23638153076172,4.469654083251953,2019-01-15 12:19:30.707,87399.0,10.0,38.0
61336,3432333864377C18,51.23638916015625,4.46966552734375,2019-01-15 12:19:57.799,87400.0,9.0,27.0
61337,3432333864377C18,51.236385345458984,4.469671249389648,2019-01-15 12:20:36.334,87401.0,9.0,38.0
61338,3432333864377C18,51.236385345458984,4.469681739807129,2019-01-15 12:20:58.342,87402.0,10.0,22.0
61340,3432333864377C18,51.23639678955078,4.469700336456299,2019-01-15 12:22:08.112,87404.0,9.0,38.0
61341,3432333864377C18,51.23639678955078,4.469699859619141,2019-01-15 12:22:36.003,87405.0,10.0,27.0
61342,3432333864377C18,51.23639678955078,4.469703197479248,2019-01-15 12:23:46.813,87407.0,10.0,70.0
61343,3432333864377C18,51.23639678955078,4.469715595245361,2019-01-15 12:24:11.136,87408.0,10.0,24.0
61345,3432333864377C18,51.23640060424805,4.4697136878967285,2019-01-15 12:25:59.035,87411.0,10.0,41.0
61346,3432333864377C18,51.23640060424805,4.469719886779785,2019-01-15 12:26:23.754,87412.0,10.0,24.0
61347,3432333864377C18,51.23640060424805,4.469721794128418,2019-01-15 12:27:05.733,87413.0,10.0,41.0
61348,3432333864377C18,51.23640823364258,4.469722747802734,2019-01-15 12:27:29.782,87414.0,9.0,24.0
61349,3432333864377C18,51.23640441894531,4.469722270965576,2019-01-15 12:28:09.177,87415.0,9.0,39.0
61350,3432333864377C18,51.23640441894531,4.469729423522949,2019-01-15 12:28:21.445,87416.0,10.0,12.0
61351,3432333864377C18,51.23639678955078,4.469725608825684,2019-01-15 12:29:31.841,87418.0,9.0,70.0
61352,3432333864377C18,51.23640060424805,4.469717025756836,2019-01-15 12:29:55.410,87419.0,9.0,23.0
61356,3432333864377C18,51.23639678955078,4.469708442687988,2019-01-15 12:32:09.088,87423.0,9.0,38.0
61357,3432333864377C18,51.236392974853516,4.469714641571045,2019-01-15 12:32:33.503,87424.0,9.0,24.0
61372,3432333864377C18,51.23640823364258,4.4697041511535645,2019-01-15 12:40:35.926,87439.0,9.0,39.0
61373,3432333864377C18,51.23640441894531,4.469706058502197,2019-01-15 12:41:00.036,87440.0,9.0,24.0
61390,3432333864377C18,51.23634719848633,4.469604015350342,2019-01-15 12:50:05.449,87457.0,10.0,38.0
61391,3432333864377C18,51.2363395690918,4.46959924697876,2019-01-15 12:50:32.228,87458.0,10.0,26.0
61392,3432333864377C18,51.23634719848633,4.469602108001709,2019-01-15 12:51:11.748,87459.0,9.0,39.0
61393,3432333864377C18,51.23634719848633,4.469593524932861,2019-01-15 12:51:38.893,87460.0,9.0,27.0
61394,3432333864377C18,51.23631286621094,4.469526767730713,2019-01-15 12:52:04.783,87461.0,9.0,25.0
61426,3432333864377C18,51.236324310302734,4.469570159912109,2019-01-15 13:09:36.582,87494.0,11.0,39.0
61427,3432333864377C18,51.236324310302734,4.469565391540527,2019-01-15 13:10:04.179,87495.0,11.0,27.0
61428,3432333864377C18,51.236324310302734,4.469581604003906,2019-01-15 13:12:05.616,87496.0,10.0,121.0
61429,3432333864377C18,51.236331939697266,4.469610691070557,2019-01-15 13:12:32.460,87497.0,10.0,26.0
61430,3432333864377C18,51.236331939697266,4.469613552093506,2019-01-15 13:13:16.189,87498.0,11.0,43.0
61431,3432333864377C18,51.236328125,4.469598770141602,2019-01-15 13:13:38.836,87499.0,10.0,22.0
61437,3432333864377C18,51.236351013183594,4.469537734985352,2019-01-15 13:20:43.093,87505.0,10.0,55.0
61438,3432333864377C18,51.236351013183594,4.469549655914307,2019-01-15 13:20:58.006,87506.0,10.0,14.0
61439,3432333864377C18,51.236366271972656,4.469547748565674,2019-01-15 13:21:49.818,87507.0,10.0,51.0
